Part ID,Part Name,Specification,Manufacturer,O_Bar_Code,Licence_Number,Price,Quantity,Category,F_Bar_Code
P1808,Battery,Spec 808,Manufacturer B,5223643522,LIC7271,487.29,76,Engine,5.99606E+13
P1809,Tire,Spec 809,Manufacturer B,4655660502,LIC9434,442.11,62,Engine,3.94959E+13
P1810,Brake Pad,Spec 810,Manufacturer A,3642361808,LIC8946,230.08,87,Tire,5.93479E+13
P1811,Battery,Spec 811,Manufacturer C,5402612519,LIC9235,71.39,96,Tire,5.69329E+12
P1812,Brake Pad,Spec 812,Manufacturer A,6967792207,LIC1323,169.78,46,Battery,9.72863E+12
P1813,Battery,Spec 813,Manufacturer B,2236279767,LIC6027,159.03,35,Tire,
P1814,Alternator,Spec 814,Manufacturer B,6412012629,LIC2635,304.88,26,Battery,9.21182E+13
P1815,Brake Pad,Spec 815,Manufacturer B,4810480381,LIC7947,299.89,43,Battery,6.50477E+13
P1816,Tire,Spec 816,Manufacturer C,3268382161,LIC4738,491.81,75,Tire,5.42825E+13
P1817,Engine,Spec 817,Manufacturer C,1184624313,LIC7083,197.21,96,Tire,8.08715E+13
P1818,Alternator,Spec 818,Manufacturer C,2449536869,LIC7609,478.45,50,Brake Pad,2.75583E+13
P1819,Battery,Spec 819,Manufacturer A,7164704315,LIC5880,223.55,22,Battery,4.04924E+13
P1820,Tire,Spec 820,Manufacturer A,1181988838,LIC8904,404.49,67,Engine,1.64565E+13
P1821,Brake Pad,Spec 821,Manufacturer C,1501976068,LIC7764,408.59,62,Engine,6.51651E+13
P1822,Brake Pad,Spec 822,Manufacturer B,2816184892,LIC2152,484.34,51,Battery,2.07761E+13
P1823,Spark Plug,Spec 823,Manufacturer A,6842824402,LIC5032,293.27,31,Battery,4.70006E+13
P1824,Alternator,Spec 824,Manufacturer B,9673930216,LIC9416,288.09,26,Alternator,4.74948E+13
P1825,Engine,Spec 825,Manufacturer B,8539091943,LIC8447,285.43,37,Alternator,5.84067E+13
P1826,Battery,Spec 826,Manufacturer A,4744127232,LIC9612,151.05,83,Spark Plug,9.94094E+13
P1827,Spark Plug,Spec 827,Manufacturer A,8455752324,LIC4446,62.15,99,Tire,8.21408E+13
P1828,Spark Plug,Spec 828,Manufacturer C,4568717905,LIC9375,101.81,68,Tire,6.89018E+13
P1829,Spark Plug,Spec 829,Manufacturer B,8025774505,LIC9895,385.79,83,Tire,8.27698E+13
P1830,Battery,Spec 830,Manufacturer B,8443288255,LIC9178,141.88,62,Tire,
P1831,Battery,Spec 831,Manufacturer A,1632527182,LIC6448,376.9,90,Brake Pad,
P1832,Battery,Spec 832,Manufacturer B,5323325755,LIC1046,395.97,62,Battery,
P1833,Brake Pad,Spec 833,Manufacturer B,4016221401,LIC4928,220.56,74,Alternator,
P1834,Engine,Spec 834,Manufacturer A,4442854757,LIC2703,499.89,81,Battery,
P1835,Battery,Spec 835,Manufacturer A,8375699184,LIC1736,310.2,34,Brake Pad,
P1836,Alternator,Spec 836,Manufacturer A,7290735538,LIC4588,314.87,20,Tire,
P1837,Brake Pad,Spec 837,Manufacturer B,5712228773,LIC3028,313.43,26,Engine,
P1838,Spark Plug,Spec 838,Manufacturer A,9891422949,LIC6513,221.9,44,Spark Plug,
P1839,Engine,Spec 839,Manufacturer A,6874532701,LIC1663,345.67,1,Tire,
P1840,Battery,Spec 840,Manufacturer A,6579167953,LIC7855,248.82,89,Engine,
P1841,Brake Pad,Spec 841,Manufacturer B,7588223845,LIC8021,402.06,36,Brake Pad,
P1842,Engine,Spec 842,Manufacturer B,1129640694,LIC9971,326.85,35,Brake Pad,
P1843,Tire,Spec 843,Manufacturer B,2082323197,LIC6535,227.54,26,Tire,
P1844,Engine,Spec 844,Manufacturer A,6656345078,LIC5077,349.32,97,Brake Pad,
P1845,Tire,Spec 845,Manufacturer A,8405617297,LIC6188,295.97,83,Engine,9.06995E+13
P1846,Engine,Spec 846,Manufacturer B,5878798562,LIC8163,100.12,55,Alternator,4.18987E+13
P1847,Brake Pad,Spec 847,Manufacturer A,7820161790,LIC6517,250.35,39,Alternator,8.82677E+13
P1848,Battery,Spec 848,Manufacturer C,1957224517,LIC1132,293.82,62,Alternator,8.91198E+13
P1849,Alternator,Spec 849,Manufacturer A,8818676339,LIC5608,439.45,40,Spark Plug,3.27918E+13
P1850,Alternator,Spec 850,Manufacturer B,3155968009,LIC7383,88.29,22,Alternator,1.05649E+13
P1851,Engine,Spec 851,Manufacturer A,1187507900,LIC9919,162.55,2,Battery,
P1852,Tire,Spec 852,Manufacturer C,3382838662,LIC3690,346.71,69,Alternator,
P1853,Tire,Spec 853,Manufacturer C,8622485403,LIC3534,107.4,34,Engine,6.11633E+13
P1854,Brake Pad,Spec 854,Manufacturer B,9616717721,LIC5717,239.64,20,Brake Pad,4.7575E+13
P1855,Alternator,Spec 855,Manufacturer A,7675898959,LIC3639,306.74,64,Alternator,6.42161E+13
P1856,Battery,Spec 856,Manufacturer A,1180810114,LIC2862,92.13,96,Battery,4.10387E+13
P1857,Spark Plug,Spec 857,Manufacturer A,9112177976,LIC8863,104.04,56,Battery,7.37143E+13
P1858,Engine,Spec 858,Manufacturer A,6231104438,LIC8407,239.03,3,Alternator,8.94281E+13
P1859,Spark Plug,Spec 859,Manufacturer B,6861781497,LIC8284,346.59,57,Battery,9.92165E+13
P1860,Tire,Spec 860,Manufacturer B,2244682181,LIC5395,100.08,69,Spark Plug,3.08575E+13
P1861,Tire,Spec 861,Manufacturer B,4712479069,LIC7076,484.36,41,Alternator,8.67437E+13
P1862,Brake Pad,Spec 862,Manufacturer C,6876418945,LIC3659,367.39,7,Battery,2.51182E+13
P1863,Alternator,Spec 863,Manufacturer B,1606170525,LIC1103,190.1,69,Spark Plug,6.32296E+13
P1864,Engine,Spec 864,Manufacturer C,9426145000,LIC5920,91.81,4,Brake Pad,2.23814E+13
P1865,Alternator,Spec 865,Manufacturer A,3429896471,LIC8996,242.08,81,Spark Plug,4.79101E+13
P1866,Engine,Spec 866,Manufacturer B,5855936829,LIC6087,299.22,30,Alternator,3.58033E+13
P1867,Brake Pad,Spec 867,Manufacturer A,7075329296,LIC2571,358.33,25,Alternator,
P1868,Alternator,Spec 868,Manufacturer C,6509056111,LIC1203,482.99,6,Alternator,7.98575E+13
P1869,Engine,Spec 869,Manufacturer C,1401283449,LIC6120,442.1,84,Spark Plug,2.59838E+13
P1870,Spark Plug,Spec 870,Manufacturer A,7942037726,LIC4240,126.73,82,Battery,3.4218E+13
P1871,Battery,Spec 871,Manufacturer A,7618444652,LIC7822,89.63,38,Alternator,9.36906E+13
P1872,Battery,Spec 872,Manufacturer C,4530428750,LIC6767,455.78,21,Alternator,3.35679E+13
P1873,Alternator,Spec 873,Manufacturer B,8739708022,LIC1534,218.18,59,Tire,8.86825E+13
P1874,Spark Plug,Spec 874,Manufacturer C,2022968133,LIC8312,465.33,65,Brake Pad,5.95051E+13
P1875,Engine,Spec 875,Manufacturer C,3983735258,LIC3193,282.04,7,Engine,9.72266E+13
P1876,Brake Pad,Spec 876,Manufacturer C,3008747282,LIC4118,122.04,84,Spark Plug,2.42162E+13
P1877,Alternator,Spec 877,Manufacturer C,2884496801,LIC2349,75.09,27,Engine,5.80555E+13
P1878,Tire,Spec 878,Manufacturer A,6470702222,LIC2400,352.07,67,Tire,3.18796E+13
P1879,Engine,Spec 879,Manufacturer C,1906495388,LIC5800,280.32,45,Brake Pad,4.43476E+13
P1880,Battery,Spec 880,Manufacturer A,7975398145,LIC5791,333.7,92,Tire,8.37514E+12
P1881,Engine,Spec 881,Manufacturer C,7500024191,LIC8019,459.59,18,Battery,1.03908E+13
P1882,Battery,Spec 882,Manufacturer B,2648620992,LIC3515,176.91,98,Spark Plug,7.73654E+13
P1883,Battery,Spec 883,Manufacturer B,6153723617,LIC2486,213.03,84,Tire,8.41917E+12
P1884,Brake Pad,Spec 884,Manufacturer C,6392780938,LIC4655,100.98,69,Spark Plug,3.86288E+13
P1885,Battery,Spec 885,Manufacturer A,7638320760,LIC9049,340.76,75,Engine,3.91171E+13
P1886,Battery,Spec 886,Manufacturer B,6175737651,LIC8510,172.7,55,Spark Plug,2.79886E+13
P1887,Engine,Spec 887,Manufacturer C,3743361995,LIC8030,348.91,76,Tire,7.38688E+13
P1888,Tire,Spec 888,Manufacturer A,3238493810,LIC8812,396.11,41,Brake Pad,4.51005E+13
P1889,Spark Plug,Spec 889,Manufacturer B,8738940600,LIC2025,407.39,50,Battery,5.14782E+12
P1890,Battery,Spec 890,Manufacturer A,2210147766,LIC9322,348.84,12,Alternator,7.71233E+13
P1891,Engine,Spec 891,Manufacturer B,9475925460,LIC2792,344.42,39,Engine,4.40127E+13
P1892,Brake Pad,Spec 892,Manufacturer A,6656995027,LIC3655,120.38,17,Brake Pad,3.99743E+13
P1893,Battery,Spec 893,Manufacturer A,9280080802,LIC7368,299.28,95,Engine,4.55665E+13
P1894,Tire,Spec 894,Manufacturer B,8404520792,LIC5553,403.35,70,Alternator,
P1895,Engine,Spec 895,Manufacturer B,6432959679,LIC8788,468.92,52,Battery,5.15753E+13
P1896,Brake Pad,Spec 896,Manufacturer B,7639007222,LIC1406,350.31,73,Battery,3.28276E+13
P1897,Battery,Spec 897,Manufacturer B,6994443992,LIC9224,166.26,48,Battery,1.75703E+13
P1898,Spark Plug,Spec 898,Manufacturer A,7167857395,LIC2416,60.43,2,Engine,6.37292E+12
P1899,Spark Plug,Spec 899,Manufacturer C,3439216054,LIC2241,179.98,29,Tire,5.38661E+12
P1900,Alternator,Spec 900,Manufacturer A,3795065422,LIC7432,189.87,46,Engine,9.21972E+13
P1901,Engine,Spec 901,Manufacturer C,1514341906,LIC2541,385.67,64,Battery,3.04574E+13
P1902,Tire,Spec 902,Manufacturer B,3129640330,LIC7646,351.93,33,Spark Plug,3.50141E+13
P1903,Spark Plug,Spec 903,Manufacturer A,4935304887,LIC7705,112.43,78,Battery,1.07844E+13
P1904,Spark Plug,Spec 904,Manufacturer B,8266443805,LIC2817,455.5,29,Alternator,1.77502E+13
P1905,Alternator,Spec 905,Manufacturer C,8806603634,LIC2165,253.54,70,Battery,9.60174E+13
P1906,Battery,Spec 906,Manufacturer B,5396388632,LIC2651,474.6,77,Tire,8.862E+13
P1907,Tire,Spec 907,Manufacturer C,8804311800,LIC1813,352.49,53,Spark Plug,4.70841E+13
P1908,Spark Plug,Spec 908,Manufacturer A,6827692847,LIC7515,328.46,59,Spark Plug,4.34414E+13
P1909,Tire,Spec 909,Manufacturer A,7480193936,LIC1677,496.17,93,Spark Plug,6.82382E+13
P1910,Alternator,Spec 910,Manufacturer A,3822678614,LIC6803,331.36,58,Alternator,8.41099E+11
P1911,Engine,Spec 911,Manufacturer C,1099513017,LIC8660,473.44,96,Engine,2.5631E+13
P1912,Engine,Spec 912,Manufacturer C,5553372132,LIC2310,158.51,42,Spark Plug,8.81268E+13
P1913,Engine,Spec 913,Manufacturer C,7943494319,LIC8006,374.59,34,Brake Pad,9.06158E+13
P1914,Alternator,Spec 914,Manufacturer B,8945579267,LIC8231,447.76,80,Alternator,4.395E+13
P1915,Brake Pad,Spec 915,Manufacturer C,2913937295,LIC7648,437.69,38,Brake Pad,
P1916,Brake Pad,Spec 916,Manufacturer C,1581643300,LIC9211,299.38,6,Engine,6.87191E+13
P1917,Spark Plug,Spec 917,Manufacturer B,9592080640,LIC8141,118.74,5,Spark Plug,4.0642E+13
P1918,Battery,Spec 918,Manufacturer C,3640068120,LIC7705,148.69,95,Alternator,3.22825E+13
P1919,Brake Pad,Spec 919,Manufacturer B,4011349344,LIC4900,253.01,69,Brake Pad,9.16525E+13
P1920,Tire,Spec 920,Manufacturer C,6504482392,LIC4557,479.07,33,Engine,6.5654E+13
P1921,Spark Plug,Spec 921,Manufacturer B,7090387498,LIC9163,430.58,36,Battery,9.44624E+12
P1922,Engine,Spec 922,Manufacturer A,8244903528,LIC5047,264.17,14,Battery,9.36311E+13
P1923,Tire,Spec 923,Manufacturer A,2621338080,LIC2987,207.92,85,Engine,4.25154E+13
P1924,Brake Pad,Spec 924,Manufacturer A,8115011829,LIC5785,320.28,1,Engine,6.58331E+13
P1925,Spark Plug,Spec 925,Manufacturer A,6428057484,LIC3655,141.39,53,Brake Pad,3.77788E+13
P1926,Engine,Spec 926,Manufacturer B,1441468528,LIC8031,207.42,9,Engine,8.88014E+13
P1927,Tire,Spec 927,Manufacturer B,6919622824,LIC4013,242.95,95,Brake Pad,9.68533E+13
P1928,Engine,Spec 928,Manufacturer C,8915253856,LIC8810,210,98,Engine,
P1929,Brake Pad,Spec 929,Manufacturer A,4559706115,LIC6348,299.55,54,Alternator,
P1930,Spark Plug,Spec 930,Manufacturer C,3228875726,LIC5484,178.46,89,Tire,
P1931,Spark Plug,Spec 931,Manufacturer A,9456092539,LIC4981,109.27,69,Spark Plug,
P1932,Alternator,Spec 932,Manufacturer A,6963718684,LIC4978,212.32,99,Battery,
P1933,Engine,Spec 933,Manufacturer C,2329857408,LIC6425,435.81,65,Engine,
P1934,Brake Pad,Spec 934,Manufacturer A,2790887711,LIC8252,127.62,69,Spark Plug,
P1935,Alternator,Spec 935,Manufacturer C,1146525040,LIC9753,439.65,75,Engine,4.25689E+13
P1936,Brake Pad,Spec 936,Manufacturer B,2285760769,LIC2741,262.72,77,Engine,3.87151E+13
P1937,Battery,Spec 937,Manufacturer C,9116605647,LIC2847,358.92,68,Tire,1.50685E+13
P1938,Battery,Spec 938,Manufacturer A,4001801601,LIC2876,498.68,18,Engine,9.55828E+13
P1939,Engine,Spec 939,Manufacturer A,4163521906,LIC2628,271.4,55,Battery,8.68698E+13
P1940,Brake Pad,Spec 940,Manufacturer B,8700367809,LIC8010,238.38,40,Battery,2.08477E+12
P1941,Spark Plug,Spec 941,Manufacturer B,8871796245,LIC6473,200.41,100,Engine,4.71135E+12
P1942,Alternator,Spec 942,Manufacturer B,6749689660,LIC7503,64.58,72,Battery,9.94942E+13
P1943,Engine,Spec 943,Manufacturer C,9274316881,LIC3074,351.75,99,Engine,1.05212E+13
P1944,Spark Plug,Spec 944,Manufacturer A,9866345190,LIC7126,317.39,24,Tire,1.57106E+13
P1945,Alternator,Spec 945,Manufacturer C,4254838744,LIC5223,347.36,90,Engine,5.16038E+13
P1946,Tire,Spec 946,Manufacturer B,1801542433,LIC2805,294.01,67,Engine,
P1947,Spark Plug,Spec 947,Manufacturer A,4241550402,LIC7336,104.9,4,Tire,4.41651E+13
P1948,Brake Pad,Spec 948,Manufacturer B,6482814536,LIC3849,257.8,2,Engine,2.61836E+13
P1949,Brake Pad,Spec 949,Manufacturer C,5203772172,LIC8845,460.74,40,Spark Plug,3.31322E+13
P1950,Engine,Spec 950,Manufacturer A,8331963759,LIC2711,435.06,45,Spark Plug,5.67663E+13
P1951,Engine,Spec 951,Manufacturer A,6950444257,LIC4166,143.28,49,Alternator,4.98722E+13
P1952,Brake Pad,Spec 952,Manufacturer A,5793914595,LIC9634,269.82,63,Spark Plug,9.45478E+13
P1953,Battery,Spec 953,Manufacturer C,7740005980,LIC8653,406.25,62,Brake Pad,5.56819E+13
P1954,Brake Pad,Spec 954,Manufacturer C,1179468887,LIC2167,472.4,29,Engine,4.98713E+13
P1955,Brake Pad,Spec 955,Manufacturer C,9386232681,LIC8527,402.39,52,Brake Pad,3.07373E+12
P1956,Tire,Spec 956,Manufacturer A,8066924656,LIC4204,84.64,38,Alternator,4.14471E+13
P1957,Engine,Spec 957,Manufacturer A,3133143061,LIC1006,79.58,30,Battery,9.28158E+13
P1958,Spark Plug,Spec 958,Manufacturer C,3668036957,LIC5847,217.52,72,Engine,1.4984E+13
P1959,Tire,Spec 959,Manufacturer A,1136707182,LIC4849,371.35,66,Spark Plug,
P1960,Engine,Spec 960,Manufacturer A,3276787664,LIC7131,245.39,41,Tire,3.97152E+13
P1961,Battery,Spec 961,Manufacturer A,5946256268,LIC7902,454.68,82,Battery,4.21162E+13
P1962,Engine,Spec 962,Manufacturer A,1546241352,LIC1196,407.77,51,Engine,1.04294E+13
P1963,Brake Pad,Spec 963,Manufacturer C,8800630380,LIC4978,93.4,2,Engine,6.45434E+13
P1964,Engine,Spec 964,Manufacturer A,9760342339,LIC2563,266.76,13,Brake Pad,6.63097E+13
P1965,Brake Pad,Spec 965,Manufacturer A,8126450676,LIC6019,384.99,61,Brake Pad,2.57931E+13
P1966,Spark Plug,Spec 966,Manufacturer C,7271256084,LIC7015,279.32,79,Brake Pad,8.06079E+13
P1967,Alternator,Spec 967,Manufacturer B,9227036695,LIC7994,156.26,76,Battery,7.20671E+13
P1968,Alternator,Spec 968,Manufacturer B,8250652358,LIC5519,271.24,59,Alternator,3.63545E+13
P1969,Spark Plug,Spec 969,Manufacturer A,5240701946,LIC5274,56.8,73,Engine,2.4033E+12
P1970,Alternator,Spec 970,Manufacturer A,4572017893,LIC6088,119.18,39,Alternator,
P1971,Brake Pad,Spec 971,Manufacturer A,2409334355,LIC7863,147.07,87,Tire,
P1972,Tire,Spec 972,Manufacturer B,7457724841,LIC7552,247.07,92,Alternator,
P1973,Engine,Spec 973,Manufacturer C,5966222503,LIC5356,337.73,21,Tire,7.75416E+13
P1974,Battery,Spec 974,Manufacturer B,5736788261,LIC3250,489.44,22,Alternator,1.17826E+13
P1975,Tire,Spec 975,Manufacturer B,3245966261,LIC1366,70.36,48,Battery,6.95155E+13
P1976,Tire,Spec 976,Manufacturer A,5331994460,LIC4447,72.11,12,Alternator,1.96648E+13
P1977,Tire,Spec 977,Manufacturer A,8536787469,LIC8575,228.16,89,Battery,3.29164E+12
P1978,Brake Pad,Spec 978,Manufacturer A,1299028575,LIC3309,299.91,26,Alternator,6.49917E+13
P1979,Alternator,Spec 979,Manufacturer C,1318436726,LIC6164,250.79,52,Alternator,3.48888E+13
P1980,Battery,Spec 980,Manufacturer B,8059155466,LIC7695,117.96,30,Brake Pad,7.40799E+13
P1981,Engine,Spec 981,Manufacturer A,6720667598,LIC5021,361.88,88,Spark Plug,7.67913E+13
P1982,Brake Pad,Spec 982,Manufacturer A,7767891973,LIC5553,75.03,53,Brake Pad,8.62187E+13
P1983,Spark Plug,Spec 983,Manufacturer C,2658885999,LIC6959,65.26,21,Tire,9.5514E+13
P1984,Brake Pad,Spec 984,Manufacturer B,9975557447,LIC5466,229.77,9,Alternator,5.07771E+13
P1985,Battery,Spec 985,Manufacturer B,6570231102,LIC9995,251.47,45,Alternator,9.23904E+12
P1986,Battery,Spec 986,Manufacturer C,2344691621,LIC5384,190.78,9,Brake Pad,7.7161E+13
P1987,Spark Plug,Spec 987,Manufacturer C,4372708883,LIC2903,158.4,77,Alternator,9.74204E+13
P1988,Brake Pad,Spec 988,Manufacturer C,9298640065,LIC2755,187.99,47,Engine,6.02067E+13
P1989,Tire,Spec 989,Manufacturer A,6370446872,LIC7569,112.36,32,Spark Plug,8.96375E+13
P1990,Tire,Spec 990,Manufacturer A,5928088840,LIC6589,349.9,3,Tire,
P1991,Engine,Spec 991,Manufacturer B,8546912036,LIC9499,403.44,8,Spark Plug,
P1992,Engine,Spec 992,Manufacturer A,4167815283,LIC6494,394.13,90,Battery,
P1993,Battery,Spec 993,Manufacturer C,4325731132,LIC2178,235.75,38,Engine,
P1994,Brake Pad,Spec 994,Manufacturer B,5620750913,LIC4991,57.7,63,Brake Pad,
P1995,Spark Plug,Spec 995,Manufacturer B,1769418279,LIC6593,417.27,4,Tire,
P1996,Battery,Spec 996,Manufacturer A,6789018097,LIC5199,108.84,95,Alternator,
P1997,Tire,Spec 997,Manufacturer B,9997747705,LIC6430,424.65,98,Alternator,
P1998,Battery,Spec 998,Manufacturer A,7810961402,LIC5201,124.19,100,Brake Pad,5.22369E+11
P1999,Engine,Spec 999,Manufacturer A,5735275003,LIC7832,493.98,12,Spark Plug,5.37071E+13
P2000,Spark Plug,Spec 1000,Manufacturer B,4597050278,LIC5085,236.85,34,Tire,5.13422E+13
P2001,Spark Plug,Spec 1001,Manufacturer A,6810547305,LIC7882,372.95,46,Alternator,8.31659E+13
P2002,Brake Pad,Spec 1002,Manufacturer A,9927766461,LIC3900,386.08,27,Battery,6.65275E+13
P2003,Brake Pad,Spec 1003,Manufacturer B,6583957011,LIC3972,356.88,76,Spark Plug,2.60369E+13
P2004,Brake Pad,Spec 1004,Manufacturer A,8242199254,LIC8501,399.29,64,Spark Plug,3.40353E+13
P2005,Spark Plug,Spec 1005,Manufacturer C,3163048756,LIC6282,258.76,22,Brake Pad,
P2006,Tire,Spec 1006,Manufacturer C,3951814392,LIC9775,118.94,29,Alternator,8.40837E+13
P2007,Battery,Spec 1007,Manufacturer A,1534109134,LIC7467,331.5,84,Battery,9.71745E+13
P2008,Battery,Spec 1008,Manufacturer B,5269688822,LIC8850,443.17,10,Spark Plug,
P2009,Tire,Spec 1009,Manufacturer C,3220715757,LIC6503,338.14,4,Engine,8.83492E+13
P2010,Battery,Spec 1010,Manufacturer B,4858813237,LIC8331,292.55,34,Alternator,7.81384E+13
P2011,Alternator,Spec 1011,Manufacturer A,9880943413,LIC3474,470.19,3,Alternator,8.24278E+13
P2012,Brake Pad,Spec 1012,Manufacturer C,2057745678,LIC8287,459.3,55,Engine,9.86994E+12
P2013,Battery,Spec 1013,Manufacturer A,9086113282,LIC8056,375.99,7,Battery,
P2014,Battery,Spec 1014,Manufacturer B,4324564219,LIC9054,63.17,77,Spark Plug,8.58985E+13
P2015,Alternator,Spec 1015,Manufacturer C,7562137989,LIC2114,312.52,59,Spark Plug,8.57652E+13
P2016,Battery,Spec 1016,Manufacturer A,1415065404,LIC5579,363.63,30,Brake Pad,5.74449E+12
P2017,Spark Plug,Spec 1017,Manufacturer A,2808580696,LIC5688,189.21,81,Alternator,1.02595E+13
P2018,Brake Pad,Spec 1018,Manufacturer C,5957764438,LIC2260,133.92,83,Spark Plug,5.55308E+13
P2019,Alternator,Spec 1019,Manufacturer B,3581337298,LIC8271,356,97,Engine,4.26418E+13
P2020,Tire,Spec 1020,Manufacturer B,3858492301,LIC8352,360.16,37,Engine,
P2021,Spark Plug,Spec 1021,Manufacturer A,4495958856,LIC2079,183.25,61,Brake Pad,2.30852E+13
P2022,Battery,Spec 1022,Manufacturer B,9376408847,LIC1411,499.92,81,Battery,2.6885E+13
P2023,Battery,Spec 1023,Manufacturer A,7371509024,LIC3493,110.45,17,Spark Plug,2.13684E+13
P2024,Engine,Spec 1024,Manufacturer B,3197731827,LIC2915,283.31,27,Brake Pad,6.88109E+13
P2025,Tire,Spec 1025,Manufacturer B,3995590347,LIC1660,309.35,78,Brake Pad,7.19641E+13
P2026,Engine,Spec 1026,Manufacturer A,5028377888,LIC7503,169.31,88,Battery,1.88768E+13
P2027,Brake Pad,Spec 1027,Manufacturer A,2444828907,LIC8368,293.85,11,Spark Plug,6.72596E+13
P2028,Engine,Spec 1028,Manufacturer B,5167563433,LIC4903,357.3,35,Battery,6.52716E+13
P2029,Engine,Spec 1029,Manufacturer B,9499148007,LIC5590,205.51,4,Tire,5.55443E+13
P2030,Brake Pad,Spec 1030,Manufacturer A,7082500127,LIC8617,148.07,49,Battery,9.39149E+13
P2031,Engine,Spec 1031,Manufacturer A,9091694611,LIC2991,86.12,59,Alternator,9.80098E+13
P2032,Tire,Spec 1032,Manufacturer C,1024106888,LIC2885,316.68,41,Alternator,2.9928E+13
P2033,Engine,Spec 1033,Manufacturer C,6078697122,LIC4738,464.62,39,Alternator,9.64959E+13
P2034,Battery,Spec 1034,Manufacturer C,2210474557,LIC3387,181.89,27,Brake Pad,9.02468E+13
P2035,Spark Plug,Spec 1035,Manufacturer B,4281797232,LIC1444,131.93,11,Engine,
P2036,Brake Pad,Spec 1036,Manufacturer B,6203697433,LIC4561,446.32,69,Tire,5.97333E+13
P2037,Engine,Spec 1037,Manufacturer B,7036912263,LIC5217,385.31,35,Engine,8.66916E+13
P2038,Brake Pad,Spec 1038,Manufacturer C,2016196510,LIC8696,137.89,51,Spark Plug,
P2039,Spark Plug,Spec 1039,Manufacturer A,7442232992,LIC9249,435.83,34,Engine,3.76099E+13
P2040,Brake Pad,Spec 1040,Manufacturer A,6567640685,LIC6151,380.36,26,Alternator,9.93593E+13
P2041,Tire,Spec 1041,Manufacturer A,3081565499,LIC6431,275.18,54,Alternator,9.46868E+13
P2042,Tire,Spec 1042,Manufacturer A,3704994468,LIC5129,257.65,94,Engine,5.01034E+13
P2043,Brake Pad,Spec 1043,Manufacturer B,2726738748,LIC8371,368.26,20,Spark Plug,7.4497E+13
P2044,Alternator,Spec 1044,Manufacturer C,7038787907,LIC4593,98.08,56,Brake Pad,1.90072E+13
P2045,Alternator,Spec 1045,Manufacturer C,4789617181,LIC2841,444.81,51,Brake Pad,1.89331E+13
P2046,Tire,Spec 1046,Manufacturer C,4612775588,LIC4847,76.63,52,Spark Plug,3.90533E+13
P2047,Battery,Spec 1047,Manufacturer C,2191056685,LIC2005,147.15,66,Battery,7.36485E+13
P2048,Engine,Spec 1048,Manufacturer B,6159935274,LIC5887,65.1,72,Tire,7.23859E+13
P2049,Spark Plug,Spec 1049,Manufacturer B,3698111284,LIC4236,241.25,45,Engine,2.74799E+13
P2050,Tire,Spec 1050,Manufacturer C,3811114277,LIC7524,65.83,67,Brake Pad,4.81733E+13
P2051,Spark Plug,Spec 1051,Manufacturer C,1921610440,LIC2925,355.52,47,Alternator,5.26793E+13
P2052,Tire,Spec 1052,Manufacturer C,1290485845,LIC7864,490.92,7,Spark Plug,9.23131E+12
P2053,Tire,Spec 1053,Manufacturer A,8418998453,LIC8581,115.77,2,Engine,2.80585E+13
P2054,Battery,Spec 1054,Manufacturer B,4074787317,LIC3162,366.86,33,Engine,3.45794E+13
P2055,Brake Pad,Spec 1055,Manufacturer C,6808949983,LIC3016,87.15,51,Alternator,1.75364E+13
P2056,Brake Pad,Spec 1056,Manufacturer B,5534736765,LIC1273,100,87,Spark Plug,8.07249E+13
P2057,Battery,Spec 1057,Manufacturer B,1375370299,LIC2948,188.86,35,Alternator,1.84152E+13
P2058,Engine,Spec 1058,Manufacturer A,2261568430,LIC9388,423.26,57,Alternator,1.90012E+13
P2059,Tire,Spec 1059,Manufacturer A,3074737010,LIC3445,60.94,99,Spark Plug,
P2060,Battery,Spec 1060,Manufacturer B,6035944274,LIC9901,299.82,60,Alternator,
P2061,Spark Plug,Spec 1061,Manufacturer B,1273148337,LIC4754,287.02,13,Battery,
P2062,Tire,Spec 1062,Manufacturer A,4542634849,LIC7279,408.13,63,Engine,
P2063,Spark Plug,Spec 1063,Manufacturer A,2284156098,LIC8539,491.21,84,Spark Plug,
P2064,Alternator,Spec 1064,Manufacturer C,4471372906,LIC9868,478.79,69,Brake Pad,
P2065,Alternator,Spec 1065,Manufacturer A,7546305720,LIC8107,394.01,26,Alternator,
P2066,Spark Plug,Spec 1066,Manufacturer A,4786883257,LIC8708,87.57,70,Brake Pad,2.46017E+13
P2067,Spark Plug,Spec 1067,Manufacturer A,6913575908,LIC4832,57.89,35,Engine,3.20465E+13
P2068,Alternator,Spec 1068,Manufacturer A,5355390000,LIC4498,288.89,17,Alternator,7.66446E+13
P2069,Battery,Spec 1069,Manufacturer B,4856327312,LIC8023,285.39,86,Brake Pad,8.39391E+13
P2070,Tire,Spec 1070,Manufacturer C,4112565358,LIC8692,450.59,48,Battery,8.61281E+12
P2071,Battery,Spec 1071,Manufacturer B,3833932875,LIC4291,390.96,92,Spark Plug,9.47357E+13
P2072,Battery,Spec 1072,Manufacturer C,4158271797,LIC5396,247.5,34,Spark Plug,9.95017E+13
P2073,Alternator,Spec 1073,Manufacturer A,7214650415,LIC5797,382.96,73,Battery,4.05345E+13
P2074,Spark Plug,Spec 1074,Manufacturer C,5790833204,LIC4889,384.97,71,Spark Plug,8.79847E+13
